datetime,symbol,direction,pnl,pnl_no_commission,price,size,commission,is_long
2016-07-19 15:00:00,518880.SH,sell,2099.1713359000587,2138.268100000059,2.8621350000000003,68300,39.09676410000001,False
2016-07-19 15:00:00,511880.SH,sell,617.8954108765993,656.0286994165992,112.156731,1700,38.13328854,False
2016-07-28 15:00:00,159915.SZ,sell,-20622.97528303999,-20550.17119999999,2.058939,176800,72.80408304,False
2016-08-02 15:00:00,518880.SH,sell,1798.2858567409314,1836.0518329609315,2.874123,65700,37.76597622,False
2016-08-02 15:00:00,511880.SH,sell,418.7775820833055,456.9458556033055,112.25962799999999,1700,38.16827352,False
2016-08-05 15:00:00,159915.SZ,sell,1966.5198144000674,2042.6580000000674,2.03796,186800,76.1381856,False
2016-08-05 15:00:00,518880.SH,sell,4055.671720313691,4130.099877653691,2.878119,129300,74.42815734,False
2016-08-05 15:00:00,511880.SH,sell,845.8181048532922,917.6757752532922,112.27761,3200,71.8576704,False
2016-08-30 15:00:00,518880.SH,sell,-18183.09233681454,-18073.228510614543,2.82717,194300,109.86382620000002,False
2017-02-23 15:00:00,511880.SH,sell,5248.419717321598,5362.089933321598,113.670216,5000,113.670216,False
2017-05-10 15:00:00,518880.SH,sell,-828.0852100799395,-715.4879999999395,2.738259,205600,112.59721008000002,False
2017-05-10 15:00:00,511880.SH,sell,8710.871503988767,8820.729535988767,114.43545,4800,109.85803200000001,False
2017-09-12 15:00:00,511880.SH,sell,5083.938148033212,5197.323349333212,115.699185,4900,113.3852013,False
2017-09-21 15:00:00,518880.SH,sell,-896.1750605999744,-858.3734999999743,2.759238,68500,37.8015606,False
2017-09-21 15:00:00,511880.SH,sell,1931.9133495082535,1971.2846987482535,115.798086,1700,39.37134924,False
2017-10-10 15:00:00,518880.SH,sell,-6317.134476239975,-6242.325599999975,2.7262709999999997,137200,74.80887623999999,False
2017-10-10 15:00:00,159915.SZ,sell,3327.706592000021,3402.224000000021,1.7982,207200,74.517408,False
2017-10-10 15:00:00,511880.SH,sell,4080.2313254091446,4152.137627129145,115.97790599999999,3100,71.90630171999999,False
2017-11-06 15:00:00,159915.SZ,sell,-30790.580248159946,-30683.095999999947,1.730268,310600,107.48424816,False
2017-11-06 15:00:00,511880.SH,sell,379.48013749706865,488.82146671706863,116.32056299999999,4700,109.34132922,False
2018-10-30 15:00:00,511880.SH,sell,15726.578711269356,15839.298778369355,119.914965,4700,112.7200671,False
2018-12-03 15:00:00,518880.SH,sell,-1446.5685992596073,-1409.1776276596072,2.729268,68500,37.3909716,False
2018-12-03 15:00:00,511880.SH,sell,5714.895075305337,5753.340111785337,120.14073900000001,1600,38.445036480000006,False
2018-12-20 15:00:00,512880.SH,sell,-28352.567785279985,-28282.702999999987,0.735264,475100,69.86478528,False
2018-12-20 15:00:00,518880.SH,sell,2298.198333765929,2373.743712765929,2.76723,136500,75.54537900000001,False
2018-12-20 15:00:00,511880.SH,sell,11069.00353699749,11141.15870959749,120.258621,3000,72.1551726,False
2019-02-27 15:00:00,518880.SH,sell,5496.648025270258,5535.850223830258,2.853144,68700,39.20219856000001,False
2019-02-27 15:00:00,511880.SH,sell,534.5070555999906,570.7425837999906,120.785094,1500,36.235528200000005,False
2019-03-07 15:00:00,512880.SH,sell,1099.8126000000052,1104.8126000000052,1.1008980000000002,17300,5.0,False
2019-03-08 15:00:00,518880.SH,sell,-380.45348357646515,-307.54110893646515,2.770227,131600,72.91237464000001,False
2019-03-12 15:00:00,512880.SH,sell,6112.547668480089,6185.423200000088,1.054944,345400,72.87553152000001,False
2019-03-14 15:00:00,159915.SZ,sell,6718.851063080096,6794.918000000096,1.6163820000000002,235300,76.06693692000002,False
2019-03-18 15:00:00,512880.SH,sell,4413.766331520132,4490.7408000001315,1.0279710000000002,374400,76.97446848000001,False
2019-03-18 15:00:00,513500.SH,sell,8740.804727200119,8813.45920000012,1.7532450000000002,207200,72.65447280000002,False
2019-03-18 15:00:00,511880.SH,sell,1611.3626197999802,1683.9421675999802,120.965913,3000,72.5795478,False
2019-03-29 15:00:00,159915.SZ,sell,-4319.547106399993,-4303.069999999993,1.554444,53000,16.4771064,False
2019-03-29 15:00:00,513500.SH,sell,-756.7634009796554,-737.1130709796554,1.74825,56200,19.650330000000004,False
2019-03-29 15:00:00,511880.SH,sell,-141.26814504086596,-121.90368888086596,121.027851,800,19.36445616,False
2019-04-02 15:00:00,159915.SZ,sell,567.3872000000006,572.3872000000006,1.6923059999999999,10100,5.0,False
2019-04-30 15:00:00,512880.SH,sell,-20738.81087999993,-20686.54319999993,0.999,261600,52.26768,False
2019-04-30 15:00:00,159915.SZ,sell,-14079.155190819984,-14029.915299999984,1.547451,159100,49.23989082,False
2019-04-30 15:00:00,513500.SH,sell,13509.983916218227,13565.925578558226,1.8511469999999999,151100,55.94166233999999,False
2019-04-30 15:00:00,511880.SH,sell,81.74773529761625,135.09405557761625,121.241637,2200,53.34632028,False
2019-05-07 15:00:00,159915.SZ,sell,-32594.976193439998,-32526.777899999997,1.4225759999999998,239700,68.19829344,False
2019-05-07 15:00:00,513500.SH,sell,-5615.5289078645,-5543.7210875645,1.8271709999999999,196500,71.8078203,False
2019-05-07 15:00:00,511880.SH,sell,-661.739298219699,-591.372215739699,121.322556,2900,70.36708248000001,False
2019-06-05 15:00:00,513500.SH,sell,-26232.812112373806,-26130.167220013805,1.7612370000000002,291400,102.64489236000001,False
2019-06-13 15:00:00,511880.SH,sell,-549.4569918650726,-444.91082268507256,121.565313,4300,104.54616918,False
2019-07-08 15:00:00,518880.SH,sell,8716.582662500046,8755.106600000046,3.121875,61700,38.5239375,False
2019-07-08 15:00:00,511880.SH,sell,75.60131686438477,109.69051354438477,121.747131,1400,34.08919668,False
2019-07-29 15:00:00,518880.SH,sell,4282.49056380002,4300.33650000002,3.130866,28500,17.845936200000004,False
2019-07-29 15:00:00,513500.SH,sell,1135.8516968400056,1154.3700000000056,1.937061,47800,18.51830316,False
2019-07-29 15:00:00,511880.SH,sell,118.20407453219309,135.2647567721931,121.862016,700,17.060682240000002,False
2019-07-31 15:00:00,518880.SH,sell,2910.5732859200116,2921.4683000000114,3.148848,17300,10.895014080000001,False
2019-07-31 15:00:00,513500.SH,sell,945.016514400008,955.9200000000079,1.947051,28000,10.9034856,False
2019-07-31 15:00:00,512880.SH,sell,436.7467730768671,447.9875210768671,0.96903,58000,11.240748,False
2019-07-31 15:00:00,511880.SH,sell,87.92728250871359,100.11418340871359,121.869009,500,12.186900900000001,False
2019-08-06 15:00:00,512880.SH,sell,-13097.03320763686,-13056.52032107686,0.903096,224300,40.512886560000005,False
2019-08-06 15:00:00,518880.SH,sell,20135.07261480004,20178.44400000004,3.285711,66000,43.371385200000006,False
2019-08-06 15:00:00,513500.SH,sell,509.16485760002143,549.9816000000214,1.91808,106400,40.8167424,False
2019-08-06 15:00:00,159915.SZ,sell,-5796.492770339992,-5756.143499999992,1.4715269999999998,137100,40.34927034,False
2019-08-06 15:00:00,511880.SH,sell,354.878998747875,393.89178690787503,121.914963,1600,39.01278816000001,False
2019-08-09 15:00:00,513500.SH,sell,2807.538092499981,2861.776299999981,1.903095,142500,54.2382075,False
2019-08-09 15:00:00,518880.SH,sell,7375.684119320027,7428.5205500000275,3.3826140000000002,78100,52.83643068000001,False
2019-08-09 15:00:00,159915.SZ,sell,2051.627563308172,2103.630788028172,1.466532,177300,52.00322472,False
2019-08-09 15:00:00,511880.SH,sell,-461.5290271792441,-412.7542507792441,121.936941,2000,48.77477640000001,False
2019-08-20 15:00:00,159915.SZ,sell,1465.562313868436,1470.562313868436,1.566432,12800,5.0,False
2019-09-19 15:00:00,518880.SH,sell,-0.3934274740879786,15.739603345912023,3.403593,23700,16.133030820000002,False
2019-09-19 15:00:00,159915.SZ,sell,10219.72526068572,10239.91754818572,1.615383,62500,20.192287500000003,False
2019-09-19 15:00:00,511880.SH,sell,-10.294909583719765,9.259276656280235,122.213664,800,19.55418624,False
2019-10-09 15:00:00,513500.SH,sell,-4866.947753559967,-4811.516799999968,1.9490489999999998,142200,55.43095356,False
2019-10-09 15:00:00,159915.SZ,sell,17101.551621560975,17153.376784520977,1.5544440000000002,166700,51.82516296000001,False
2019-10-09 15:00:00,518880.SH,sell,-1346.099334256679,-1292.455431856679,3.38661,79200,53.6439024,False
2019-10-09 15:00:00,511880.SH,sell,270.81808198276366,322.2074012227637,122.35552200000001,2100,51.389319240000006,False
2019-10-17 15:00:00,518880.SH,sell,-10318.004597489124,-10246.252421489124,3.34665,107200,71.752176,False
2019-11-12 15:00:00,159915.SZ,sell,12783.422312996692,12894.658565396692,1.6083899999999998,345800,111.23625239999998,False
2019-11-18 15:00:00,511880.SH,sell,-669.5755652089359,-559.2559952089359,122.57730000000001,4500,110.31957000000003,False
2019-11-29 15:00:00,515000.SH,sell,-15249.618938399935,-15141.865199999935,1.18881,453200,107.75373839999999,False
2019-12-16 15:00:00,511880.SH,sell,-411.6485264044153,-303.6354476044153,122.742135,4400,108.0130788,False
2019-12-19 15:00:00,515000.SH,sell,111.32152497996181,147.8742156999618,1.272726,143600,36.55269072,False
2019-12-19 15:00:00,511880.SH,sell,-102.8797174105995,-66.0495844105995,122.76711,1500,36.830133000000004,False
2020-01-09 15:00:00,159915.SZ,sell,3571.8158828800115,3591.7588000000114,1.790208,55700,19.94291712,False
2020-01-09 15:00:00,515000.SH,sell,1471.2617485100307,1489.5923195900307,1.2927060000000001,70900,18.330571080000002,False
2020-01-09 15:00:00,511880.SH,sell,84.13073166838772,101.34456060838772,122.955921,700,17.213828940000003,False
2020-01-10 15:00:00,159915.SZ,sell,3620.867910280008,3632.8462000000077,1.837161,32600,11.978289720000001,False
2020-01-10 15:00:00,515000.SH,sell,2574.544595291203,2586.6089188912033,1.3286699999999998,45400,12.064323599999998,False
2020-01-10 15:00:00,511880.SH,sell,50.07230421050482,59.90917749050482,122.960916,400,9.83687328,False
2020-01-14 15:00:00,511880.SH,sell,275.6648990272815,319.94089870728146,122.988888,1800,44.275999680000005,False
2020-01-23 15:00:00,515000.SH,sell,1576.0821767062653,1581.0821767062653,1.455543,8600,5.0,False
2020-02-03 15:00:00,515050.SH,sell,7604.903746440076,7651.343700000076,1.1168820000000002,207900,46.439953560000006,False
2020-02-03 15:00:00,512880.SH,sell,-9510.111260999995,-9466.915499999994,0.9930059999999999,217500,43.195761,False
2020-02-04 15:00:00,512710.SH,sell,-30155.941683199988,-30116.863999999987,0.954045,204800,39.0776832,False
2020-02-04 15:00:00,159915.SZ,sell,-2422.224153999987,-2380.419999999987,1.706292,122500,41.804154,False
2020-02-05 15:00:00,515000.SH,sell,13936.8635067125,13980.5573691125,1.35864,160800,43.6938624,False
2020-02-07 15:00:00,511880.SH,sell,-622.1525491999412,-553.1707999999412,123.181695,2800,68.9817492,False
2020-02-07 15:00:00,513500.SH,sell,4074.2220189756445,4104.232378575644,2.17782,68900,30.010359600000005,False
2020-02-07 15:00:00,518880.SH,sell,-2775.1003037669425,-2748.6844260869425,3.448548,38300,26.41587768,False
2020-02-17 15:00:00,513500.SH,sell,12654.26054158433,12698.99592142433,2.2457520000000004,99600,44.73537984000001,False
2020-02-19 15:00:00,515050.SH,sell,1380.9826031777573,1385.9826031777573,1.20879,10700,5.0,False
2020-02-20 15:00:00,511880.SH,sell,-427.24354643998583,-382.8743999999858,123.247629,1800,44.36914644,False
2020-02-25 15:00:00,515050.SH,sell,4619.21625769613,4624.21625769613,1.389609,14900,5.0,False
2020-02-26 15:00:00,515050.SH,sell,59427.180291166136,59477.022439126136,1.417581,175800,49.842147960000005,False
2020-02-27 15:00:00,159915.SZ,sell,17786.13808684002,17833.21780000002,2.099898,112100,47.079713160000004,False
2020-02-27 15:00:00,515000.SH,sell,21186.262077820047,21234.012100000047,1.559439,153100,47.75002218,False
2020-03-02 15:00:00,512710.SH,sell,-17483.396802959996,-17427.0162,1.085913,259600,56.380602960000004,False
2020-03-03 15:00:00,513500.SH,sell,-20267.379585919993,-20208.84409999999,2.066931,141600,58.53548592,False
2020-03-03 15:00:00,511880.SH,sell,-45.92874999999765,-40.92874999999765,123.344532,200,5.0,False
2020-03-05 15:00:00,511880.SH,sell,-1165.3439444399517,-1049.3944499999516,123.350526,4700,115.94949444,False
2020-03-05 15:00:00,518880.SH,sell,6064.933929842541,6136.524347762541,3.608388,99200,71.59041792000001,False
2020-03-10 15:00:00,515050.SH,sell,-14560.793475000004,-14516.812500000004,1.172826,187500,43.980975,False
2020-03-10 15:00:00,159915.SZ,sell,-12423.99619295997,-12379.593599999971,2.010987,110400,44.40259296000001,False
2020-03-10 15:00:00,515000.SH,sell,-15212.492778019992,-15168.634699999991,1.4455529999999999,151700,43.85807802,False
2020-03-13 15:00:00,511880.SH,sell,-710.0792856000394,-636.0390000000393,123.400476,3000,74.0402856,False
2020-03-13 15:00:00,512170.SH,sell,-8748.728674924205,-8721.661049644204,1.490508,90800,27.06762528,False
2020-03-13 15:00:00,518880.SH,sell,1331.3922053683084,1362.1016252083084,3.6043920000000003,42600,30.709419840000002,False
2020-03-17 15:00:00,512170.SH,sell,-28026.45229197578,-27985.05535035578,1.397601,148100,41.39694162000001,False
2020-03-17 15:00:00,515050.SH,sell,-19125.0703596,-19085.07,1.092906,183000,40.000359599999996,False
2020-03-17 15:00:00,159915.SZ,sell,-13917.218766559989,-13876.186399999988,1.830168,112100,41.03236656,False
2020-03-17 15:00:00,515000.SH,sell,-15075.12562951998,-15034.31599999998,1.3406580000000001,152200,40.80962952000001,False
2020-03-17 15:00:00,518880.SH,sell,-9702.079868555113,-9661.357471715113,3.4105860000000003,59700,40.72239684,False
2020-03-18 15:00:00,518880.SH,sell,-486.00917516872175,-481.00917516872175,3.251745,1500,5.0,False
2020-03-20 15:00:00,511880.SH,sell,-1734.5122568399233,-1571.5721999999232,123.439437,6600,162.94005684,False
2020-03-23 15:00:00,515050.SH,sell,-50.230899999997206,-45.230899999997206,1.0799189999999999,14300,5.0,False
2020-03-23 15:00:00,159915.SZ,sell,150.7880000000029,155.7880000000029,1.845153,8500,5.0,False
2020-03-23 15:00:00,515000.SH,sell,44.5305000000007,49.5305000000007,1.34865,11500,5.0,False
2020-03-27 15:00:00,511880.SH,sell,-1023.6957060095992,-924.9249756095992,123.46341300000002,4000,98.77073040000002,False
2020-03-31 15:00:00,512170.SH,sell,12635.611008780157,12740.994300000157,1.4275710000000001,369100,105.38329122000002,False
2020-03-31 15:00:00,511880.SH,sell,-1065.0919925003802,-968.7796212803803,123.47739900000002,3900,96.31237122000002,False
2020-04-28 15:00:00,511880.SH,sell,-582.0690039348198,-480.7028515548197,123.61725900000002,4100,101.36615238000003,False
2020-04-29 15:00:00,159928.SZ,sell,380.7785000000033,385.7785000000033,3.359637,7100,5.0,False
2020-04-29 15:00:00,511880.SH,sell,-16.324859794021336,-11.324859794021336,123.621255,100,5.0,False
2020-05-12 15:00:00,511880.SH,sell,-650.2990851256731,-546.4186295656731,123.66720900000001,4200,103.88045556000002,False
2020-05-21 15:00:00,159928.SZ,sell,1571.7247586772396,1607.0392488372397,3.3826140000000002,52200,35.314490160000005,False
2020-05-21 15:00:00,511880.SH,sell,-149.34543975793633,-117.18157581793633,123.70716900000002,1300,32.163863940000006,False
2020-05-26 15:00:00,159928.SZ,sell,29.069383224101067,46.10588966410107,3.3536430000000004,25400,17.036506440000004,False
2020-05-26 15:00:00,518880.SH,sell,-483.49805615998787,-466.2314999999879,3.854142,22400,17.26655616,False
2020-05-26 15:00:00,511880.SH,sell,-75.12504264489769,-55.32853896489769,123.728148,800,19.79650368,False
2020-05-28 15:00:00,159928.SZ,sell,-505.62440685757554,-488.65894929757553,3.339657,25400,16.965457559999997,False
2020-05-28 15:00:00,518880.SH,sell,-1011.7138556758258,-994.7801063758258,3.831165,22100,16.9337493,False
2020-05-28 15:00:00,511880.SH,sell,-95.34007911873181,-78.0175789587318,123.732144,700,17.322500160000004,False
2020-06-02 15:00:00,511880.SH,sell,-234.10984981082518,-187.08670003082517,123.74513100000001,1900,47.02314978000001,False
2020-06-03 15:00:00,512170.SH,sell,1710.7139376533385,1722.0294308333384,1.7092889999999998,33100,11.315493179999999,False
2020-06-03 15:00:00,159928.SZ,sell,1392.6548455229733,1403.8184307629733,3.4455510000000005,16200,11.163585240000002,False
2020-06-03 15:00:00,518880.SH,sell,94.47904096430418,104.73309664430417,3.884112,13200,10.25405568,False
2020-06-04 15:00:00,511880.SH,sell,-382.1169426962372,-344.98890789623715,123.760116,1500,37.1280348,False
2020-06-05 15:00:00,511880.SH,sell,-27.499760526415002,-22.499760526415002,123.765111,100,5.0,False
2020-06-08 15:00:00,159928.SZ,sell,5487.654506633384,5529.738980033384,3.449547,61000,42.0844734,False
2020-06-08 15:00:00,159915.SZ,sell,840.5331520800063,877.7280000000063,2.084913,89200,37.194847919999994,False
2020-06-10 15:00:00,511880.SH,sell,-459.5924292399844,-417.50379999998444,123.790086,1700,42.08862924,False
2020-06-12 15:00:00,518880.SH,sell,-1395.9370791684305,-1354.2676902684304,3.851145,54100,41.6693889,False
2020-06-16 15:00:00,512170.SH,sell,1295.59204916667,1300.59204916667,1.8261720000000001,7700,5.0,False
2020-06-17 15:00:00,159995.SZ,sell,-3140.9781334000004,-3099.9526000000005,1.06893,191900,41.0255334,False
2020-07-01 15:00:00,513500.SH,sell,-2835.708691419987,-2794.1616999999874,2.010987,103300,41.546991420000005,False
2020-07-01 15:00:00,159915.SZ,sell,1459.1536000000026,1464.1536000000026,2.356641,5200,5.0,False
2020-07-02 15:00:00,512170.SH,sell,37480.83325440004,37526.521920000036,1.983015,115200,45.68866560000001,False
2020-07-03 15:00:00,515050.SH,sell,899.7378161199894,944.4291999999894,1.2857129999999999,173800,44.69138388,False
2020-07-07 15:00:00,159995.SZ,sell,29704.04613396009,29754.48960000009,1.3516470000000003,186600,50.44346604000001,False
2020-07-07 15:00:00,512170.SH,sell,-19.106717494733548,24.46784432526645,1.9970009999999998,109100,43.57456182,False
2020-07-08 15:00:00,159928.SZ,sell,84.37039999999908,89.37039999999908,4.113881999999999,1400,5.0,False
2020-07-10 15:00:00,159995.SZ,sell,17860.381302960042,17912.99160000004,1.456542,180600,52.61029704,False
2020-07-15 15:00:00,515000.SH,sell,51346.73012621999,51400.32269999999,1.899099,141100,53.59257378,False
2020-07-16 15:00:00,512690.SH,sell,18861.642917759997,18916.265999999996,1.8541439999999998,147300,54.623082239999995,False
2020-07-17 15:00:00,515030.SH,sell,26816.80569671995,26866.77239999995,1.0649339999999998,234600,49.96670328,False
2020-07-17 15:00:00,512170.SH,sell,5462.437623954768,5512.535755674769,2.090907,119800,50.098131720000005,False
2020-07-17 15:00:00,159992.SZ,sell,-18140.627576759987,-18091.41359999999,1.371627,179400,49.21397676,False
2020-07-17 15:00:00,159915.SZ,sell,46306.288469400046,46355.608500000046,2.555442,96500,49.32003060000001,False
2020-07-17 15:00:00,515000.SH,sell,-16454.33383175999,-16404.77519999999,1.746252,141900,49.55863176,False
2020-07-22 15:00:00,513500.SH,sell,4183.994777040055,4267.528200000055,2.129868,196100,83.53342296000001,False
2020-07-22 15:00:00,511880.SH,sell,-986.86426541992,-905.03159999992,123.98888700000002,3300,81.83266542000001,False
2020-07-22 15:00:00,518880.SH,sell,4058.021443160092,4141.541000000092,3.9470490000000003,105800,83.51955684000002,False
2020-07-27 15:00:00,515030.SH,sell,-17433.11080251995,-17386.67979999995,1.0299690000000001,225400,46.43100252000001,False
2020-07-27 15:00:00,512170.SH,sell,-10858.196985239969,-10810.469999999968,2.126871,112200,47.72698524,False
2020-07-27 15:00:00,159992.SZ,sell,-9309.998820499926,-9261.967399999927,1.423575,168700,48.0314205,False
2020-07-27 15:00:00,512880.SH,sell,-15108.710474599928,-15061.831999999928,1.1898090000000001,197000,46.878474600000004,False
2020-07-27 15:00:00,159915.SZ,sell,-13645.136011799937,-13597.994999999937,2.534463,93000,47.1410118,False
2020-07-30 15:00:00,513500.SH,sell,262.97855375997204,310.24499999997204,2.1138839999999997,111800,47.26644623999999,False
2020-07-30 15:00:00,512710.SH,sell,8310.959019120004,8359.849200000004,1.465533,166800,48.89018088,False
2020-07-30 15:00:00,511880.SH,sell,-551.0941955399851,-503.97689999998505,123.992883,1900,47.11729554000001,False
2020-07-30 15:00:00,518880.SH,sell,-350.5890286800123,-303.4449000000123,4.201794,56100,47.144128679999994,False
2020-07-30 15:00:00,515220.SH,sell,4742.609146100027,4790.807000000027,1.097901,219500,48.1978539,False
2020-08-05 15:00:00,159915.SZ,sell,7197.658989240006,7246.839000000006,2.735262,89900,49.18001076,False
2020-08-06 15:00:00,159992.SZ,sell,13543.779586900042,13594.216000000042,1.6113870000000001,156500,50.43641310000001,False
2020-08-07 15:00:00,512690.SH,sell,-5517.264482399933,-5472.191999999933,1.7072910000000001,132000,45.072482400000005,False
2020-08-10 15:00:00,512710.SH,sell,15083.486978640058,15135.453600000057,1.661337,156400,51.966621360000005,False
2020-08-14 15:00:00,159915.SZ,sell,-20755.68779830001,-20708.53330000001,2.5324649999999997,93100,47.1544983,False
2020-08-17 15:00:00,511880.SH,sell,-30.541499999999928,-25.541499999999928,124.079796,100,5.0,False
2020-08-18 15:00:00,512170.SH,sell,-8303.050936359974,-8254.395999999973,2.135862,113900,48.65493636,False
2020-08-18 15:00:00,512690.SH,sell,14202.986425119998,14252.481999999998,1.770228,139800,49.49557488,False
2020-08-19 15:00:00,159915.SZ,sell,1899.6607655999949,1948.3775999999948,2.602395,93600,48.7168344,False
2020-08-20 15:00:00,161226.SZ,sell,-13361.389217999951,-13314.653999999951,1.12887,207000,46.735218,False
2020-08-20 15:00:00,159992.SZ,sell,-9760.542912599994,-9713.102999999994,1.4135849999999999,167800,47.43991259999999,False
2020-08-25 15:00:00,512170.SH,sell,5641.553906100082,5690.311200000082,2.1328650000000002,114300,48.75729390000001,False
2020-08-26 15:00:00,512690.SH,sell,707.2436000000005,712.2436000000005,1.8921059999999998,7100,5.0,False
2020-08-28 15:00:00,159915.SZ,sell,8870.636438000027,8920.025000000027,2.5993980000000003,95000,49.38856200000001,False
2020-08-31 15:00:00,512170.SH,sell,303.38549999999805,308.38549999999805,2.24775,6100,5.0,False
2020-09-08 15:00:00,159992.SZ,sell,-9459.470217019938,-9411.754999999937,1.365633,174700,47.715217020000004,False
2020-09-08 15:00:00,512880.SH,sell,-4019.2896729600125,-3972.3696000000123,1.2067919999999999,194400,46.92007296,False
2020-09-15 15:00:00,512690.SH,sell,4236.715433292858,4250.878236312858,1.919079,36900,14.162803020000002,False
2020-09-15 15:00:00,159928.SZ,sell,1423.2097869133452,1435.011553333345,4.504491000000001,13100,11.801766420000002,False
2020-09-15 15:00:00,512710.SH,sell,-3467.2573163210827,-3457.4743890410828,1.405593,34800,9.782927280000001,False
2020-09-15 15:00:00,511880.SH,sell,-115.27306299999324,-102.84849999999324,124.24563,500,12.424563000000001,False
2020-09-17 15:00:00,512710.SH,sell,-16728.501211598843,-16680.789610958844,1.406592,169600,47.71160064,False
2020-09-18 15:00:00,159941.SZ,sell,-10875.05531083998,-10829.25199999998,2.608389,87800,45.80331084,False
2020-09-23 15:00:00,512690.SH,sell,-45.701745366210076,-26.844701286210082,1.8201779999999999,51800,18.857044079999998,False
2020-09-23 15:00:00,159928.SZ,sell,-944.4151572758047,-924.9645473558047,4.341654,22400,19.45060992,False
2020-09-23 15:00:00,511880.SH,sell,-160.78328779869693,-140.89615483869693,124.29458100000001,800,19.887132960000002,False
2020-09-24 15:00:00,159928.SZ,sell,-1544.0668641775765,-1485.9832059775765,4.360634999999999,66600,58.083658199999995,False
2020-09-25 15:00:00,159941.SZ,sell,-11468.92688136004,-11412.62460000004,2.441556,115300,56.30228136,False
2020-09-25 15:00:00,512690.SH,sell,-6231.8838748256385,-6175.070644925639,1.783215,159300,56.8132299,False
2020-09-25 15:00:00,511880.SH,sell,-522.759300310604,-463.095983350604,124.29857700000002,2400,59.66331696000002,False
2020-09-30 15:00:00,512690.SH,sell,3957.4207089789766,4072.4846098989765,1.817181,316600,115.06390092000001,False
2020-10-15 15:00:00,159941.SZ,sell,7669.9680814651265,7711.227181065126,2.70729,76200,41.2590996,False
2020-10-15 15:00:00,511880.SH,sell,-226.77737525660498,-191.94160589660498,124.41346200000001,1400,34.83576936,False
2020-10-20 15:00:00,159941.SZ,sell,8281.003361834995,8357.469718934995,2.664333,143500,76.4663571,False
2020-10-20 15:00:00,512690.SH,sell,-9147.01225139542,-9073.207829695419,1.907091,193500,73.8044217,False
2020-10-20 15:00:00,511880.SH,sell,-375.08469620701044,-300.41444120701044,124.45042500000001,3000,74.67025500000001,False
2020-11-02 15:00:00,512690.SH,sell,4271.693242502913,4311.911843642913,2.016981,99700,40.21860114,False
2020-11-02 15:00:00,511880.SH,sell,-320.6569202174241,-283.3032113174241,124.51236300000001,1500,37.35370890000001,False
